FECHA	HORA	PM2.5	Veloc.	Direc.	Temp.	H.Rel.	Pres.	R.Sol.	Precip.	SO2	CO	NO	NO2	PM10	NOx	O3	Veloc.max.
01/01/2023	00	42	1,2	210	8,5	61	1031	1	0	3	0,7	6	29	51	39	8	1,8
01/01/2023	01	37	1,2	224	8,9	57	1031	1	0	3	0,7	7	30	44	40	9	1,8
01/01/2023	02	17	1,4	244	9,7	49	1031	1	0	3	0,5	4	25	22	30	17	2,2
01/01/2023	03	13	1,4	219	9	48	1031	1	0	3	0,5	4	24	18	29	19	2
01/01/2023	04	18	1	205	7,2	60	1030	1	0	3	0,5	4	29	23	35	14	1,6
01/01/2023	05	17	0,7	195	6,3	56	1030	1	0	3	0,5	2	22	21	26	16	1,1
01/01/2023	06	11	1,2	193	6,3	55	1030	1	0	2	0,4	3	23	14	27	16	1,6
01/01/2023	07	8	1	233	7,5	51	1030	1	0	3	0,3	3	18	11	22	24	1,8
01/01/2023	08	8	0,9	218	6,4	56	1031	7	0	2	0,4	2	18	13	22	22	1,4
01/01/2023	09	14	0,8	252	6,9	67	1031	45	0	3	0,4	7	23	21	33	17	1,3
01/01/2023	10	15	0,5	278	9	60	1031	125	0	1	0,4	10	20	23	35	18	1
01/01/2023	11	14	0,6	285	11,8	52	1031	228	0	3	0,4	16	25	21	50	17	1
01/01/2023	12	11	1,6	349	12,7	67	1031	388	0	2	0,3	10	17	15	33	29	2,3
01/01/2023	13	11	1,5	20	13,4	73	1030	463	0	3	0,3	6	9	15	17	37	2,5
01/01/2023	14	12	1,8	11	13,7	82	1029	392	0	3	0,3	3	7	17	12	48	2,8
01/01/2023	15	11	2,2	9	13,6	86	1029	275	0	2	0,2	3	6	16	10	51	3,5
01/01/2023	16	10	2,7	4	13,5	89	1029	122	0	3	0,2	5	15	16	23	47	4,3
01/01/2023	17	10	2	9	13,1	89	1029	21	0	3	0,3	4	14	18	21	44	3,2
01/01/2023	18	12	1,6	6	12,9	90	1029	1	0	3	0,2	2	9	20	13	49	2,6
01/01/2023	19	15	1,4	331	12	92	1029	1	0	3	0,3	3	25	23	29	31	2,1
01/01/2023	20	16	1,4	330	11,5	92	1030	1	0	4	0,3	3	30	25	35	29	2,2
01/01/2023	21	21	1,6	319	11,3	92	1030	1	0	4	0,4	15	38	29	60	15	2,5
01/01/2023	22	25	1,5	305	11,4	92	1030	1	0	4	0,4	10	40	33	56	11	2,2
01/01/2023	23	20	1,5	315	11,8	90	1030	1	0	4	0,3	5	30	29	37	26	2,2
02/01/2023	00	23	1,1	263	11,4	89	1029	1	0	4	0,4	3	33	32	39	19	1,7
02/01/2023	01	24	1	271	11	89	1029	1	0	4	0,3	2	22	31	26	28	1,8
02/01/2023	02	20	0,8	284	10,5	89	1029	1	0	2	0,3	2	13	28	17	34	1,6
02/01/2023	03	20	0,8	250	10,3	89	1028	1	0	1	0,3	2	12	27	16	32	1,8
02/01/2023	04	18	0,8	191	8,9	87	1029	1	0	1	0,3	2	15	24	18	18	1,2
02/01/2023	05	14	0,7	204	8,2	85	1029	1	0	1	0,3	3	18	19	22	15	1,3
02/01/2023	06	12	0,8	213	7,4	82	1029	1	0	1	0,3	5	24	18	31	11	1,3
02/01/2023	07	10	1	232	7,2	76	1029	1	0	1	0,3	14	28	16	49	7	1,6
02/01/2023	08	11	0,6	211	7,4	75	1030	5	0	1	0,4	58	35	21	123	4	1,3
02/01/2023	09	16	0,9	223	8,2	73	1029	66	0	2	0,5	77	41	34	158	4	1,6
02/01/2023	10	15	1,1	218	9,5	68	1030	148	0	2	0,4	50	38	31	114	6	1,7
02/01/2023	11	19	1	210	12,3	60	1030	319	0	1	0,4	50	39	38	115	7	1,7
02/01/2023	12	21	1,1	203	13,1	62	1029	285	0	1	0,3	45	43	37	111	10	1,9
02/01/2023	13	24	1,1	133	14,2	64	1028	440	0	2	0,4	103	51	39	209	6	1,8
02/01/2023	14	16	1,5	123	14,5	63	1028	294	0	1	0,3	62	51	29	146	11	2,4
02/01/2023	15	18	1,6	109	13,6	78	1028	184	0	2	0,3	57	52	32	139	18	2,4
02/01/2023	16	16	1,7	80	13,3	79	1028	84	0	1	0,3	30	44	27	90	27	2,6
02/01/2023	17	14	1,5	26	13	75	1029	25	0	1	0,3	13	39	22	58	33	2,4
02/01/2023	18	13	1,2	25	12,7	77	1029	1	0	1	0,3	9	41	21	54	33	2,1
02/01/2023	19	14	1,1	358	12,6	81	1030	1	0	1	0,2	14	50	23	71	25	1,7
02/01/2023	20	21	0,9	332	12	83	1031	1	0	1	0,4	9	51	32	64	14	1,5
02/01/2023	21	26	0,6	256	11,7	85	1030	1	0	1	0,5	15	52	38	75	10	1
02/01/2023	22	28	0,8	254	11,8	85	1031	1	0	1	0,6	24	55	41	92	6	1,4
02/01/2023	23	29	1,2	303	12	84	1032	1	0	1	0,5	24	57	40	92	5	1,7
03/01/2023	00	29	1,3	265	12	82	1031	1	0	1	0,4	4	43	41	49	13	2,2
03/01/2023	01	30	0,7	241	11,7	80	1031	1	0	1	0,4	3	36	38	40	15	1,3
03/01/2023	02	29	0,8	253	11,1	83	1031	1	0	1	0,4	3	34	37	38	14	1,5
03/01/2023	03	29	0,5	264	10,6	85	1032	1	0	1	0,4	3	26	35	30	18	0,9
03/01/2023	04	29	0,4	316	10,7	86	1032	1	0	1	0,3	3	25	36	30	16	1
03/01/2023	05	28	0,1	304	10,5	85	1032	1	0	1	0,3	3	26	35	31	13	0,3
03/01/2023	06	29	0,7	218	9,8	88	1032	1	0	1	0,5	43	32	36	98	6	1,1
03/01/2023	07	27	0,7	241	10,1	88	1033	1	0	2	0,5	54	34	34	116	4	1,1
03/01/2023	08	27	0,6	242	10,5	87	1034	2	0	2	0,6	87	39	37	173	3	1
03/01/2023	09	24	0,5	298	11,9	84	1034	61	0	2	0,6	70	42	39	151	4	1
03/01/2023	10	22	0,8	316	13,4	78	1035	198	0	2	0,5	46	40	40	110	8	1,4
03/01/2023	11	19	1,3	356	13,8	75	1036	196	0	2	0,3	24	36	29	72	16	2,1
03/01/2023	12	13	0,8	23	14,3	72	1035	201	0	1	0,3	19	31	22	60	24	1,4
03/01/2023	13	11	0,8	58	14,9	68	1034	209	0	1	0,3	54	43	20	126	18	1,5
03/01/2023	14	14	1	99	15,1	68	1033	275	0	2	0,3	73	57	25	168	9	1,4
03/01/2023	15	14	1,9	115	15,1	70	1034	312	0	2	0,1	80	54	31	177	11	2,7
03/01/2023	16	14	1,9	122	14,7	73	1034	144	0	2	0,1	74	59	35	172	10	2,5
03/01/2023	17	16	1,7	126	13,8	77	1035	23	0	2	0,2	88	64	35	198	6	2,5
03/01/2023	18	16	1,3	132	13,2	81	1035	1	0	3	0,3	122	73	37	259	2	1,9
03/01/2023	19	16	1	142	12,9	84	1036	1	0	2	0,2	76	65	33	181	4	1,5
03/01/2023	20	22	0,5	271	12,1	88	1036	1	0	1	0,4	37	59	32	116	5	0,9
03/01/2023	21	25	1	307	11,7	90	1037	1	0	2	0,5	70	66	39	174	3	1,2
03/01/2023	22	29	0,4	291	12,1	88	1037	1	0	1	0,6	62	61	42	156	3	0,9
03/01/2023	23	29	0,2	202	11,5	88	1037	1	0	2	0,6	68	52	40	156	4	0,6
04/01/2023	00	30	0,2	235	10,8	90	1037	1	0	2	0,6	86	51	41	182	3	0,7
04/01/2023	01	29	0,4	266	11,4	89	1037	1	0	1	0,5	45	47	39	117	3	0,8
04/01/2023	02	28	0,5	202	11,4	87	1038	1	0	2	0,3	20	37	36	67	6	1
04/01/2023	03	26	1,1	217	10	91	1038	1	0	3	0,3	16	30	34	55	5	1,7
04/01/2023	04	24	1	242	10,2	91	1038	1	0	3	0,2	6	26	30	35	9	1,7
04/01/2023	05	11	1,6	268	10	80	1038	1	0	4	0,1	2	17	15	21	19	2,7
04/01/2023	06	5	1,6	258	9,2	75	1038	1	0	3	0,1	2	13	7	17	23	2,8
04/01/2023	07	4	1,5	247	8,6	74	1038	1	0	3	0,1	4	24	6	30	16	2,8
04/01/2023	08	9	1,8	239	8,7	72	1039	5	0	3	0,1	11	31	16	47	14	3,1
04/01/2023	09	13	1,3	252	9,4	74	1039	75	0	4	0,2	40	37	28	98	7	2,3
04/01/2023	10	7	1,5	268	11	66	1039	235	0	4	0,1	15	22	15	45	16	2,8
04/01/2023	11	6	1,1	295	12,3	61	1040	372	0	3	0,1	9	18	11	32	21	1,8
04/01/2023	12	8	0,3	239	15,3	54	1038	452	0	3	0,1	18	22	15	50	21	1
04/01/2023	13	11	1,6	91	14,1	60	1038	474	0	4	0,2	81	45	22	168	10	2,1
04/01/2023	14	13	1,9	102	13,7	64	1037	425	0	4	0,1	56	41	20	128	15	2,6
04/01/2023	15	13	1,9	106	14	69	1037	330	0	4	0,2	49	39	21	113	20	2,6
04/01/2023	16	15	1,8	112	14	73	1037	166	0	4	0,2	54	48	27	130	19	2,6
04/01/2023	17	15	1,5	125	13,2	76	1037	23	0	4	0,2	91	66	37	205	8	2,2
04/01/2023	18	16	1,2	132	12,3	80	1037	1	0	6	0,2	129	71	38	269	1	1,7
04/01/2023	19	14	1	143	11,9	83	1037	1	0	5	0,2	69	65	23	171	3	1,6
04/01/2023	20	19	0,2	274	10,9	87	1037	1	0	4	0,3	42	59	26	124	4	0,5
04/01/2023	21	24	0,6	314	10,9	89	1037	1	0	6	0,6	101	60	34	215	3	0,9
04/01/2023	22	33	1	301	10,4	87	1038	1	0	5	0,6	61	62	41	155	3	1,3
04/01/2023	23	28	0,2	262	9,7	88	1038	1	0	4	0,6	65	53	36	152	4	0,6
05/01/2023	00	30	0,8	232	8,1	89	1038	1	0	5	0,6	67	47	38	150	4	1,3
05/01/2023	01	23	1,1	237	7,6	88	1037	1	0	3	0,3	18	36	29	63	5	1,7
05/01/2023	02	15	1,2	242	7,6	83	1037	1	0	3	0,2	6	30	18	40	10	1,9
05/01/2023	03	8	1,5	243	7,1	77	1037	1	0	3	0,1	3	18	10	22	17	2,2
05/01/2023	04	6	1,8	242	6,6	72	1037	1	0	3	0,1	2	14	8	18	22	2,6
05/01/2023	05	4	1,6	241	6,5	68	1036	1	0	2	0,1	2	13	6	17	26	2,8
05/01/2023	06	8	1,3	224	5,2	75	1036	1	0	2	0,2	13	29	12	48	10	2
05/01/2023	07	8	1,3	229	5,1	74	1036	1	0	3	0,2	24	35	13	72	6	2,2
05/01/2023	08	13	1,5	217	4,8	76	1037	4	0	4	0,3	62	41	26	135	4	2,2
05/01/2023	09	14	1,4	216	6,4	75	1036	75	0	4	0,3	50	40	24	117	5	2,1
05/01/2023	10	16	1,5	214	8,5	70	1036	245	0	3	0,3	43	34	24	100	8	2,4
05/01/2023	11	20	1,2	211	10,9	63	1036	378	0	3	0,2	38	31	31	90	10	1,9
05/01/2023	12	20	1,2	188	12,6	62	1035	456	0	3	0,2	32	34	30	84	14	1,9
05/01/2023	13	26	1,4	172	13,7	58	1034	476	0	4	0,2	31	39	34	87	20	2,2
05/01/2023	14	16	1,5	139	14,2	53	1033	429	0	4	0,2	57	50	25	137	14	2,2
05/01/2023	15	14	1,6	127	14,7	58	1032	337	0	4	0,1	74	62	23	175	11	2,4
05/01/2023	16	18	2,3	131	13,7	71	1032	173	0	4	0,2	42	52	28	116	17	3,4
05/01/2023	17	14	2,4	132	12,8	75	1032	24	0	3	0,2	39	49	19	110	24	3,8
05/01/2023	18	15	2	133	12,1	82	1032	1	0	4	0,2	49	65	21	141	11	3,2
05/01/2023	19	14	0,9	153	11,8	85	1032	1	0	3	0,2	17	47	18	74	25	1,6
05/01/2023	20	20	0,6	286	10,8	88	1031	1	0	3	0,4	31	68	27	116	6	1
05/01/2023	21	26	1,5	296	10,6	88	1032	1	0	4	0,5	35	68	33	122	4	2,1
05/01/2023	22	32	1	283	9,9	87	1031	1	0	3	0,5	25	62	38	100	7	1,4
05/01/2023	23	38	0,6	241	7,7	90	1031	1	0	4	0,8	70	54	45	162	4	1
06/01/2023	00	34	0,7	210	6,5	92	1032	1	0	4	0,6	38	44	39	102	4	1,1
06/01/2023	01	26	0,9	223	6,3	90	1032	1	0	3	0,4	10	35	30	51	8	1,6
06/01/2023	02	18	1,1	229	6,3	84	1031	1	0	1	0,2	4	28	21	34	13	2,1
06/01/2023	03	16	0,9	224	5,7	82	1031	1	0	1	0,2	3	26	19	29	13	1,6
06/01/2023	04	14	1,2	221	5,5	80	1031	1	0	1	0,3	3	24	17	28	16	2
06/01/2023	05	14	1,2	224	5,3	79	1030	1	0	1	0,2	3	22	16	26	18	1,9
06/01/2023	06	14	1,1	218	4,5	81	1030	1	0	1	0,2	3	21	16	25	15	1,5
06/01/2023	07	13	0,9	227	4,3	80	1031	1	0	1	0,2	3	21	15	26	15	1,4
06/01/2023	08	13	1	222	4,4	81	1031	4	0	1	0,2	8	26	16	38	11	1,5
06/01/2023	09	13	0,9	224	7,3	73	1031	78	0	1	0,2	13	28	16	47	13	1,5
06/01/2023	10	15	1,1	226	9,4	64	1031	249	0	1	0,2	12	21	18	39	19	1,9
06/01/2023	11	13	0,8	218	11,8	55	1031	385	0	1	0,2	9	17	16	30	27	1,6
06/01/2023	12	10	0,5	211	13,8	51	1029	465	0	1	0,2	7	17	13	27	30	1,2
06/01/2023	13	9	1,4	115	13,4	53	1029	488	0	1	0,1	7	18	11	29	33	2,1
06/01/2023	14	6	1,8	107	13,1	53	1029	439	0	1	0,1	10	24	8	40	36	2,4
06/01/2023	15	9	1,9	119	13,5	57	1029	344	0	1	0,1	9	28	11	43	34	2,6
06/01/2023	16	8	1,6	114	13,6	56	1029	181	0	1	0,1	5	17	10	24	45	2,2
06/01/2023	17	10	1,6	125	12,8	67	1029	26	0	1	0,2	5	22	12	29	46	2,1
06/01/2023	18	12	0,6	130	11,4	76	1029	1	0	1	0,2	11	37	15	53	33	1
06/01/2023	19	17	0,3	299	10,6	82	1029	1	0	1	0,4	36	55	23	110	16	0,6
06/01/2023	20	23	1,2	323	10,2	77	1030	1	0	1	0,4	23	58	30	93	9	1,7
06/01/2023	21	30	1	303	9,8	78	1030	1	0	1	0,5	43	62	38	128	5	1,4
06/01/2023	22	32	0,7	244	8,3	79	1030	1	0	1	0,6	37	55	39	112	6	1
06/01/2023	23	38	0,7	232	6,8	83	1030	1	0	2	0,8	61	49	44	142	4	1,1
07/01/2023	00	33	0,6	206	5,7	83	1029	1	0	1	0,6	31	45	37	92	4	1,1
07/01/2023	01	26	0,8	220	5,2	84	1029	1	0	1	0,4	17	37	30	63	6	1,4
07/01/2023	02	23	0,9	220	4,9	84	1029	1	0	1	0,4	11	31	27	48	8	1,7
07/01/2023	03	22	1	232	5	82	1029	1	0	1	0,4	5	26	24	33	12	1,5
07/01/2023	04	25	1,4	231	4,3	84	1029	1	0	1	0,3	7	26	27	37	10	2,1
07/01/2023	05	20	1,4	228	4,7	79	1028	1	0	1	0,3	4	26	23	32	14	2,2
07/01/2023	06	18	1,3	219	4,7	79	1028	1	0	1	0,3	4	26	20	31	17	1,9
07/01/2023	07	11	1,6	205	5,4	77	1029	1	0	1	0,2	3	25	13	30	24	2,3
07/01/2023	08	9	1,7	222	6	71	1029	5	0	1	0,2	3	22	11	26	31	2,6
07/01/2023	09	9	1,5	230	8,5	64	1028	80	0	1	0,2	4	20	12	26	31	2,7
07/01/2023	10	10	3	222	11,4	56	1029	255	0	1	0,2	5	15	16	21	40	5,6
07/01/2023	11	7	3,1	221	13,1	49	1029	392	0	1	0,1	3	11	13	16	48	6,1
07/01/2023	12	7	3,7	222	14,1	49	1028	471	0	1	0,1	3	11	16	16	52	7,2
07/01/2023	13	7	4,2	212	14,9	47	1028	493	0	1	0,1	2	11	15	15	53	7,6
07/01/2023	14	6	3,2	224	16,4	43	1025	442	0	1	0,1	3	13	10	16	54	6
07/01/2023	15	6	3,3	233	17,1	42	1024	346	0	1	0,1	3	14	11	18	55	6
07/01/2023	16	6	2,5	256	17,1	42	1024	194	0	1	0,1	3	14	11	17	56	5,1
07/01/2023	17	7	2,3	244	15,5	46	1025	24	0	1	0,2	2	17	10	21	52	4,6
07/01/2023	18	9	2,1	203	13,8	52	1026	1	0	1	0,2	2	17	13	21	53	3,7
07/01/2023	19	10	2,7	208	13,1	55	1026	1	0	1	0,2	2	18	14	21	51	5
07/01/2023	20	10	2,3	221	12,9	56	1026	1	0	1	0,2	2	17	13	21	53	4,1
07/01/2023	21	9	2	229	13	57	1026	1	0	1	0,2	2	16	12	19	55	3,7
07/01/2023	22	10	2,3	207	12,4	59	1026	1	0	1	0,2	2	14	13	18	55	4
07/01/2023	23	11	2,1	197	12,2	62	1026	1	0	1	0,2	2	13	14	17	51	4
08/01/2023	00	7	2,2	222	13,1	60	1025	1	0	1	0,2	2	9	9	12	57	4,1
08/01/2023	01	5	2,8	219	13,5	59	1025	1	0	1	0,1	2	9	8	12	61	5,6
08/01/2023	02	5	2,3	209	13,5	61	1024	1	0	1	0,1	2	8	8	11	63	4,7
08/01/2023	03	6	2,8	233	14,2	60	1024	1	0	2	0,1	2	7	8	10	65	5
08/01/2023	04	8	1,7	170	12,8	63	1024	1	0	1	0,1	24	36	11	72	33	2,9
08/01/2023	05	5	2,1	191	12	64	1024	1	0	1	0,1	2	11	6	14	58	3,1
08/01/2023	06	5	0,9	231	12,3	66	1022	1	0	1	0,1	2	11	6	14	53	1,6
08/01/2023	07	4	0,9	210	12,4	65	1022	1	0	1	0,1	2	11	6	15	52	1,5
08/01/2023	08	4	0,9	255	13,1	66	1022	3	0	1	0,2	2	13	7	16	50	2
08/01/2023	09	4	1,1	191	13,8	65	1022	32	0	2	0,2	4	27	7	32	39	1,9
08/01/2023	10	3	1,5	217	15,1	64	1022	52	0	2	0,2	4	19	5	25	46	3,2
08/01/2023	11	3	1,6	177	15,5	62	1021	81	0	2	0,1	5	22	5	30	41	2,5
08/01/2023	12	4	2,5	196	16,5	62	1021	161	0	2	0,2	5	17	9	24	43	5,4
08/01/2023	13	3	5,2	236	19,5	55	1018	240	0	2	0,2	3	9	13	13	50	10,2
08/01/2023	14	2	5,1	230	19,8	54	1017	165	0	2	0,2	3	10	9	14	49	10,5
08/01/2023	15	2	4,7	229	20,3	52	1016	142	0	2	0,2	2	9	7	13	50	10,1
08/01/2023	16	2	4,1	222	20,4	52	1016	40	0	2	0,1	2	10	5	13	50	7,9
08/01/2023	17	2	4,6	224	20,4	53	1017	25	0	1	0,2	2	9	5	13	48	8,5
08/01/2023	18	2	5,6	223	19,7	54	1018	1	0	1	0,2	2	9	9	12	50	10,3
08/01/2023	19	1	4,4	218	19	56	1018	1	0	2	0,2	2	9	4	13	51	8,3
08/01/2023	20	2	4,6	219	18,8	57	1018	1	0	2	0,2	2	9	4	13	51	8,6
08/01/2023	21	1	2,8	208	18,2	59	1019	1	0	2	0,2	2	9	3	12	51	5,9
08/01/2023	22	1	3,3	204	18,4	59	1019	1	0	3	0,1	2	8	3	11	53	5,7
08/01/2023	23	1	3,9	204	18,5	59	1020	1	0	3	0,2	2	7	3	10	52	7,1
09/01/2023	00	1	4,3	224	18,6	59	1020	1	0	2	0,1	2	6	3	9	51	8,4
09/01/2023	01	1	4,1	233	17,9	61	1019	1	0	2	0,1	2	6	2	9	50	8,2
09/01/2023	02	1	3,4	227	17,7	61	1019	1	0	3	0,1	2	5	2	8	51	6,5
09/01/2023	03	1	3	227	17,5	61	1019	1	0	2	0,1	2	5	1	9	50	6,1
09/01/2023	04	1	2,4	224	16,9	63	1020	1	0	2	0,1	2	5	1	7	49	4,5
09/01/2023	05	1	2,1	207	16,6	65	1020	1	0	3	0,1	2	6	1	9	47	3,6
09/01/2023	06	1	2,1	197	16	67	1021	1	0	3	0,2	2	9	2	12	42	3,7
09/01/2023	07	1	1,9	204	15,7	69	1021	1	0	3	0,2	2	17	2	21	33	3,4
09/01/2023	08	2	1,7	212	15,6	68	1022	5	0	2	0,2	8	33	7	47	20	3,2
09/01/2023	09	2	1,9	217	16,6	61	1023	69	0	3	0,2	7	28	7	38	28	3,7
09/01/2023	10	2	2,5	221	18,6	47	1023	242	0	3	0,2	4	16	7	23	43	5,1
09/01/2023	11	2	2,9	253	19,5	40	1023	393	0	2	0,1	3	15	6	20	50	6,5
09/01/2023	12	2	2,9	266	19,8	38	1023	446	0	2	0,1	3	14	8	19	53	6,2
09/01/2023	13	2	2,8	284	20	35	1024	447	0	3	0,1	3	15	9	20	53	5,4
09/01/2023	14	2	2,8	297	20,2	34	1024	416	0	2	0,2	4	16	7	22	55	5,3
09/01/2023	15	5	3,4	79	16	61	1025	306	0	4	0,1	62	48	14	142	25	5,4
09/01/2023	16	7	2,9	95	15,6	65	1026	148	0	4	0,2	126	72	21	265	10	4,6
09/01/2023	17	7	1,8	80	14,9	70	1027	26	0	6	0,2	150	71	15	301	8	3,3
09/01/2023	18	7	0,8	312	13,9	74	1027	1	0	4	0,2	20	65	16	95	11	1,2
09/01/2023	19	11	1,2	323	13,6	76	1029	1	0	3	0,2	3	41	17	46	31	1,8
09/01/2023	20	9	1	301	13,2	76	1030	1	0	3	0,2	4	42	17	48	28	1,5
09/01/2023	21	10	1	283	12,4	78	1031	1	0	1	0,4	10	56	17	72	12	1,6
09/01/2023	22	12	1,5	291	12,3	74	1032	1	0	3	0,5	17	58	19	84	9	2,3
09/01/2023	23	5	2	286	12,9	56	1032	1	0	2	0,2	3	19	8	24	33	3,5
10/01/2023	00	3	2	268	13,2	51	1032	1	0	2	0,1	2	13	5	16	50	3,9
10/01/2023	01	4	1,3	220	10,7	58	1033	1	0	1	0,1	3	14	5	18	46	2,4
10/01/2023	02	4	1,5	223	9,5	60	1033	1	0	1	0,1	2	15	6	18	46	2,4
10/01/2023	03	3	1,1	233	10	58	1033	1	0	1	0,1	2	12	5	15	49	2
10/01/2023	04	5	1,2	233	9,6	59	1033	1	0	1	0,1	2	13	9	17	50	2,3
10/01/2023	05	3	1,7	230	9,2	62	1032	1	0	1	0,1	2	9	4	13	52	3
10/01/2023	06	3	1,3	291	9,4	65	1032	1	0	1	0,1	4	17	5	23	41	2,5
10/01/2023	07	4	1,5	295	8,8	64	1034	1	0	1	0,2	5	37	8	45	21	2,3
10/01/2023	08	4	2,6	246	9,9	59	1033	4	0	1	0,2	5	37	9	44	27	5,2
10/01/2023	09	6	2,2	249	11,2	56	1033	79	0	1	0,1	8	35	15	47	26	4,5
10/01/2023	10	6	0,8	263	13,5	51	1033	250	0	1	0,2	16	35	18	59	24	1,8
10/01/2023	11	6	0,7	273	15,2	46	1032	387	0	1	0,1	13	28	16	47	30	1,7
10/01/2023	12	5	1,1	213	16,1	47	1032	467	0	1	0,1	21	26	12	58	33	2
10/01/2023	13	10	1,2	77	15,8	50	1032	487	0	2	0,2	98	56	29	206	9	1,8
10/01/2023	14	4	1,5	232	18,1	40	1030	446	0	2	0,1	15	25	10	47	34	3
10/01/2023	15	6	1,4	105	17,4	49	1030	351	0	2	0,2	104	51	15	210	16	2,2
10/01/2023	16	7	1,6	128	17,2	56	1030	192	0	4	0,2	109	60	21	227	7	2,5
10/01/2023	17	6	1	188	17,4	49	1030	30	0	2	0,2	68	45	16	149	17	2,1
10/01/2023	18	7	1,8	154	14,9	63	1031	1	0	2	0,2	86	68	17	201	6	3
10/01/2023	19	6	1,3	184	13,5	73	1031	1	0	1	0,2	43	63	10	128	7	2,1
10/01/2023	20	9	1,1	253	12,7	69	1032	1	0	1	0,3	15	52	17	75	10	1,6
10/01/2023	21	13	1,1	294	11,3	77	1032	1	0	1	0,3	6	49	19	58	17	1,5
10/01/2023	22	10	0,4	273	10,5	77	1031	1	0	1	0,3	7	42	15	53	19	0,8
10/01/2023	23	15	0,7	230	9,8	80	1031	1	0	1	0,5	37	54	21	112	6	1,1
11/01/2023	00	16	1	223	8,9	83	1032	1	0	1	0,4	50	57	24	134	3	1,5
11/01/2023	01	19	1	267	8,8	81	1030	1	0	1	0,5	39	52	27	112	5	1,6
11/01/2023	02	16	0,8	209	8,4	78	1030	1	0	1	0,3	26	44	22	84	7	1,3
11/01/2023	03	16	0,5	236	7,6	81	1030	1	0	1	0,3	10	38	22	54	8	1,1
11/01/2023	04	17	0,6	228	7,2	83	1030	1	0	1	0,3	14	35	22	56	7	1
11/01/2023	05	12	1,5	223	8,4	76	1029	1	0	1	0,2	8	35	15	48	12	2,2
11/01/2023	06	6	1,4	212	9,3	73	1029	1	0	1	0,1	4	25	9	30	24	2,4
11/01/2023	07	7	1,7	193	9	74	1030	1	0	1	0,2	4	24	10	30	22	2,8
11/01/2023	08	7	1,8	201	8,6	75	1031	10	0	1	0,2	8	30	13	42	15	3,2
11/01/2023	09	7	1,5	214	10,1	69	1030	61	0	1	0,1	15	27	15	51	15	2,5
11/01/2023	10								0								
11/01/2023	11	4	2,7	238	13,7	58	1031	378	0	1	0,1	6	9	10	18	22	5,5
11/01/2023	12	4	2,5	229	15,4	54	1028	499	0	1	0,1	6	9	9	18	25	4,5
11/01/2023	13	3	2	239	17,3	49	1027	513	0	1	0,1	7	11	8	22	26	3,7
11/01/2023	14	3	1,6	209	19	45	1025	463	0	1	0,1	8	12	7	24	26	2,9
11/01/2023	15	4	1,9	153	19,3	45	1026	322	0	2	0,1	68	35	12	140	13	3,1
11/01/2023	16	7	1,4	171	19,2	48	1026	149	0	4	0,1	108	45	38	211	7	2,4
11/01/2023	17	4	1,1	181	18,7	49	1027	48	0	1	0,1	71	38	10	147	14	2,2
11/01/2023	18	5	1,2	316	15,8	63	1028	1	0	2	0,1	26	41	12	80	6	2
11/01/2023	19	5	1,2	298	14,9	69	1029	1	0	1	0,1	5	35	10	43	13	1,9
11/01/2023	20	8	0,4	256	14,3	66	1029	1	0	1	0,1	18	47	19	74	8	1,2
11/01/2023	21	10	0,8	238	13,5	64	1030	1	0	2	0,2	65	44	20	144	4	1,2
11/01/2023	22	11	0,9	324	13	64	1031	1	0	2	0,2	67	45	21	147	4	1,5
11/01/2023	23	5	1,3	307	13,2	52	1032	1	0	1	0,1	3	18	6	22	29	2,1
12/01/2023	00	4	0,9	243	11,8	53	1032	1	0	1	0,1	2	15	5	18	35	1,4
12/01/2023	01	4	1,1	213	10	64	1032	1	0	1	0,1	2	23	8	26	22	1,6
12/01/2023	02	4	1,1	221	9,2	73	1032	1	0	3	0,1	3	19	6	23	19	1,8
12/01/2023	03	4	1,4	226	8,6	75	1033	1	0	4	0,1	2	13	6	17	22	2,1
12/01/2023	04	4	1,7	245	8,6	71	1033	1	0	4	0,1	3	13	5	17	28	2,8
12/01/2023	05	2	1,3	231	8,1	70	1033	1	0	4	0,1	2	10	4	13	33	2,1
12/01/2023	06	4	1,5	249	8,3	63	1032	1	0	3	0,1	3	21	6	25	28	2,7
12/01/2023	07	3	1,3	231	7,9	57	1034	1	0	4	0,1	7	33	6	44	24	2,4
12/01/2023	08	5	1,8	258	7,8	56	1034	5	0	4	0,1	11	53	14	70	13	3,4
12/01/2023	09	9	1,8	237	8,8	53	1034	85	0	5	0,2	44	55	29	122	10	3
12/01/2023	10	12	1,7	227	10,4	49	1034	265	0	5	0,2	50	55	32	131	11	2,8
12/01/2023	11	11	1,6	235	12,3	49	1033	408	0	4	0,1	16	32	20	56	24	2,8
12/01/2023	12	15	1,4	175	13,5	55	1033	491	0	5	0,1	48	39	27	112	15	2,4
12/01/2023	13	13	1,2	175	15,2	53	1031	517	0	5	0,1	43	41	22	107	15	2,1
12/01/2023	14	11	2	154	15,4	55	1030	468	0	6	0,1	42	42	17	106	17	3
12/01/2023	15	12	2,4	129	15,3	61	1030	377	0	7	0,1	72	51	40	161	6	3,7
12/01/2023	16	11	2,9	137	14,2	70	1030	208	0	6	0,1	55	51	43	135	13	4,6
12/01/2023	17	9	3,2	144	13,6	76	1030	37	0	6	0,1	71	55	25	164	14	4,8
